id,name,category,school_id,riasec_code,heat,employment_rate,intro,core_courses,career_paths,industry_outlook,suits
A122_9a469128,光电信息科学与工程,理学,A122,IR,50.0,0.85,,,,,
A122_6f619486,物理学,理学,A122,IR,50.0,0.85,,,,,
A122_14fae387,日语,文学,A122,AS,50.0,0.85,,,,,
A122_e1972334,数学与应用数学,理学,A122,IR,50.0,0.85,,,,,
A122_f730ca27,文化遗产,工学,A122,RI,50.0,0.85,,,,,
A122_0c2b7bf5,电子信息科学与技术,理学,A122,IR,50.0,0.85,,,,,
A122_69d83c00,应用统计学,理学,A122,IR,50.0,0.85,,,,,
A122_b966668b,环境生态工程,工学,A122,RI,50.0,0.85,,,,,
E190_6f6d9dcf,小学教育,教育学,E190,SI,50.0,0.85,,,,,
A402_e1972334,数学与应用数学,理学,A402,IR,50.0,0.85,,,,,
A402_3ed4e766,生物科学,理学,A402,IR,50.0,0.85,,,,,
A402_4a7b9a5d,电气工程及其自动化,工学,A402,RI,50.0,0.85,,,,,
A402_b86fb7cd,计算机科学与技术,理学,A402,IR,50.0,0.85,,,,,
A402_b41f7916,网络工程,工学,A402,RI,50.0,0.85,,,,,
A402_0a8ddfe5,软件工程,工学,A402,RI,50.0,0.85,,,,,
A402_489ea52d,财务管理,管理学,A402,EC,50.0,0.85,,,,,
A402_c0318136,风景园林,农学,A402,RI,50.0,0.85,,,,,
A402_1713eb81,环境科学与工程,理学,A402,IR,50.0,0.85,,,,,
A395_7fbd0f87,广告学,文学,A395,AS,50.0,0.85,,,,,
A395_4256513d,财务管理,管理学,A395,EC,50.0,0.85,,,,,
A395_b86fb7cd,计算机科学与技术,理学,A395,IR,50.0,0.85,,,,,
A395_a610ef35,人文地理与城乡规划,工学,A395,RI,50.0,0.85,,,,,
A395_e5a6b730,会展经济与管理,经济学,A395,IE,50.0,0.85,,,,,
A395_fa24b4c5,服装设计与工程,艺术学,A395,AE,50.0,0.85,,,,,
A371_0c2b7bf5,电子信息科学与技术,理学,A371,IR,50.0,0.85,,,,,
A371_997799f4,应用化学,理学,A371,IR,50.0,0.85,,,,,
D342_5edc3804,大数据与财务管理,管理学,D342,EC,50.0,0.85,,,,,
D342_41c06279,无人机应用技术,工学,D342,RI,50.0,0.85,,,,,
D342_2285f991,婴幼儿托育服务与管理,管理学,D342,EC,50.0,0.85,,,,,
D342_c915fa39,大数据技术,工学,D342,RI,50.0,0.85,,,,,
D342_46129690,电子商务,管理学,D342,EC,50.0,0.85,,,,,
D342_ef612f34,汽车电子技术,工学,D342,RI,50.0,0.85,,,,,
C074_6f6d9dcf,小学教育,教育学,C074,SI,50.0,0.85,,,,,
C074_e0b27836,音乐教育,教育学,C074,SI,50.0,0.85,,,,,
C074_b2c69533,空中乘务,工学,C074,RI,50.0,0.85,,,,,
B775_5b0a17a1,地理科学,理学,B775,IR,50.0,0.85,,,,,
B775_74f14d55,地质学,理学,B775,IR,50.0,0.85,,,,,
B775_a05b5c33,地球物理学,理学,B775,IR,50.0,0.85,,,,,
B775_32e3fa66,应急技术与管理,管理学,B775,EC,50.0,0.85,,,,,
B775_4a7b9a5d,电气工程及其自动化,工学,B775,RI,50.0,0.85,,,,,
B775_6962dc78,防灾减灾科学与工程,理学,B775,IR,50.0,0.85,,,,,
B775_33bfd1e5,数据科学与大数据技术,理学,B775,IR,50.0,0.85,,,,,
B775_d60ecff1,计算机类,工学,B775,RI,50.0,0.85,,,,,
B775_e14504ad,物联网工程,工学,B775,RI,50.0,0.85,,,,,
B775_2d585d9c,通信工程,工学,B775,RI,50.0,0.85,,,,,
B775_08d6cf34,水利水电工程,工学,B775,RI,50.0,0.85,,,,,
B775_1dfb95e7,金融学,经济学,B775,IE,50.0,0.85,,,,,
B775_08c5504d,资源勘查工程,工学,B775,RI,50.0,0.85,,,,,
B775_97898960,测控技术与仪器,工学,B775,RI,50.0,0.85,,,,,
B775_4c08d06b,测绘工程,工学,B775,RI,50.0,0.85,,,,,
B775_e57abd13,投资学,经济学,B775,IE,50.0,0.85,,,,,
B775_8b78c939,土木工程,工学,B775,RI,50.0,0.85,,,,,
B775_00b3121e,工程管理,管理学,B775,EC,50.0,0.85,,,,,
D468_b86fb7cd,计算机科学与技术,理学,D468,IR,50.0,0.85,,,,,
D468_481e1720,商务英语,文学,D468,AS,50.0,0.85,,,,,
D468_46129690,电子商务,管理学,D468,EC,50.0,0.85,,,,,
D468_fe9c5c18,电子信息工程,工学,D468,RI,50.0,0.85,,,,,
D468_b9e112d7,人工智能,工学,D468,RI,50.0,0.85,,,,,
D093_6f6d9dcf,小学教育,教育学,D093,SI,50.0,0.85,,,,,
D093_0e857c8a,计算机网络技术,工学,D093,RI,50.0,0.85,,,,,
A646_3ed4e766,生物科学,理学,A646,IR,50.0,0.85,,,,,
A646_e8722308,汉语言文学,文学,A646,AS,50.0,0.85,,,,,
A646_c623ac23,思想政治教育,教育学,A646,SI,50.0,0.85,,,,,
A646_7982b468,化学,理学,A646,IR,50.0,0.85,,,,,
A646_cbadf3b6,地理科学,理学,A646,IR,50.0,0.85,,,,,
A646_e1972334,数学与应用数学,理学,A646,IR,50.0,0.85,,,,,
P004_4a7b9a5d,电气工程及其自动化,工学,P004,RI,50.0,0.85,,,,,
P004_b41f7916,网络工程,工学,P004,RI,50.0,0.85,,,,,
P004_460ddbf7,建筑环境与能源应用工程,工学,P004,RI,50.0,0.85,,,,,
P004_8b78c939,土木工程,工学,P004,RI,50.0,0.85,,,,,
A738_c623ac23,思想政治教育,教育学,A738,SI,50.0,0.85,,,,,
A738_2aed3b7c,文物与博物馆学,历史学,A738,AI,50.0,0.85,,,,,
A738_28fa8a95,经济学,经济学,A738,IE,50.0,0.85,,,,,
A738_aa3f7342,英语,文学,A738,AS,50.0,0.85,,,,,
A738_77137350,农学,农学,A738,RI,50.0,0.85,,,,,
A738_e570f1c1,统计学,理学,A738,IR,50.0,0.85,,,,,
A738_ea3258bd,生物制药,工学,A738,RI,50.0,0.85,,,,,
A738_b86fb7cd,计算机科学与技术,理学,A738,IR,50.0,0.85,,,,,
A738_fe9c5c18,电子信息工程,工学,A738,RI,50.0,0.85,,,,,
A738_b3d1887e,食品科学与工程,理学,A738,IR,50.0,0.85,,,,,
A738_2da8818a,自动化,工学,A738,RI,50.0,0.85,,,,,
A738_57cd7d9f,机械设计制造及其自动化,艺术学,A738,AE,50.0,0.85,,,,,
A738_e14504ad,物联网工程,工学,A738,RI,50.0,0.85,,,,,
A738_9790cec0,石油工程,工学,A738,RI,50.0,0.85,,,,,
A738_f56f2de6,化学工程与工艺,理学,A738,IR,50.0,0.85,,,,,
A738_0139b8b7,农业资源与环境,农学,A738,RI,50.0,0.85,,,,,
A738_0d3bfbba,安全工程,工学,A738,RI,50.0,0.85,,,,,
A738_8b78c939,土木工程,工学,A738,RI,50.0,0.85,,,,,
A716_a692ea1d,临床医学,医学,A716,IS,50.0,0.85,,,,,
A716_e55134e0,中西医临床医学,医学,A716,IS,50.0,0.85,,,,,
A716_f7310cf2,医学影像学,医学,A716,IS,50.0,0.85,,,,,
A716_6054d8e9,中医学,医学,A716,IS,50.0,0.85,,,,,
A716_23ecd028,中药学,医学,A716,IS,50.0,0.85,,,,,
C830_d8ef589f,信息安全技术应用,工学,C830,RI,50.0,0.85,,,,,
C830_4481182d,高速铁路施工与维护,工学,C830,RI,50.0,0.85,,,,,
C827_5ad3da41,智能焊接技术,工学,C827,RI,50.0,0.85,,,,,
C827_2be72bd6,应用电子技术,工学,C827,RI,50.0,0.85,,,,,
C827_e581576b,云计算技术应用,工学,C827,RI,50.0,0.85,,,,,
C827_08ffaa27,工程造价,工学,C827,RI,50.0,0.85,,,,,
D123_00a003f0,护理学,医学,D123,IS,50.0,0.85,,,,,
D123_c915fa39,大数据技术,工学,D123,RI,50.0,0.85,,,,,
D123_08ffaa27,工程造价,工学,D123,RI,50.0,0.85,,,,,
D123_e5b74fd9,动漫制作技术,工学,D123,RI,50.0,0.85,,,,,
D123_859b5b98,市场营销,管理学,D123,EC,50.0,0.85,,,,,
E390_3ed4e766,生物科学,理学,E390,IR,50.0,0.85,,,,,
E390_5ae25e74,应用统计学,理学,E390,IR,50.0,0.85,,,,,
E390_7982b468,化学,理学,E390,IR,50.0,0.85,,,,,
E390_e2c14f58,食品科学与工程,理学,E390,IR,50.0,0.85,,,,,
E390_997799f4,应用化学,理学,E390,IR,50.0,0.85,,,,,
A718_13b864fa,中国语言文学类,文学,A718,AS,50.0,0.85,,,,,
A718_e359c3e2,历史学类,历史学,A718,AI,50.0,0.85,,,,,
A718_877deff8,物理学类,理学,A718,IR,50.0,0.85,,,,,
A718_d65f7a48,生物科学类,理学,A718,IR,50.0,0.85,,,,,
A718_d60ecff1,计算机类,工学,A718,RI,50.0,0.85,,,,,
A718_0470cb03,哲学类,哲学,A718,AI,50.0,0.85,,,,,
A718_32d7efb9,教育学,教育学,A718,SI,50.0,0.85,,,,,
A718_4a5d7e38,公共管理类,管理学,A718,EC,50.0,0.85,,,,,
A718_729c52f8,社会学,法学,A718,SE,50.0,0.85,,,,,
A718_b6810e4a,食品科学与工程类,理学,A718,IR,50.0,0.85,,,,,
E031_397ca590,营养配餐,工学,E031,RI,50.0,0.85,,,,,
E031_518cfe08,餐饮智能管理,管理学,E031,EC,50.0,0.85,,,,,
D125_6f6d9dcf,小学教育,教育学,D125,SI,50.0,0.85,,,,,
D125_b3f12b93,学前教育,教育学,D125,SI,50.0,0.85,,,,,
D125_b86fb7cd,计算机科学与技术,理学,D125,IR,50.0,0.85,,,,,
K084_494c1058,铁道信号自动控制,工学,K084,RI,50.0,0.85,,,,,
K084_92382621,铁道工程技术,工学,K084,RI,50.0,0.85,,,,,
K084_08ffaa27,工程造价,工学,K084,RI,50.0,0.85,,,,,
K084_d2af16ed,电子信息工程技术,工学,K084,RI,50.0,0.85,,,,,
K084_12431835,高速铁路客运服务,工学,K084,RI,50.0,0.85,,,,,
K084_bd299fd9,网络营销与直播电商,工学,K084,RI,50.0,0.85,,,,,
K084_3c41f8eb,汽车技术服务与营销,工学,K084,RI,50.0,0.85,,,,,
A720_f131de7c,历史学,历史学,A720,AI,50.0,0.85,,,,,
A720_e1972334,数学与应用数学,理学,A720,IR,50.0,0.85,,,,,
A720_4256513d,财务管理,管理学,A720,EC,50.0,0.85,,,,,
A720_3771dd8d,物流管理,管理学,A720,EC,50.0,0.85,,,,,
A720_97898960,测控技术与仪器,工学,A720,RI,50.0,0.85,,,,,
A708_d60ecff1,计算机类,工学,A708,RI,50.0,0.85,,,,,
A708_28045514,电气类,工学,A708,RI,50.0,0.85,,,,,
A708_7b89f027,数学类,理学,A708,IR,50.0,0.85,,,,,
A708_444cff4b,会计学,管理学,A708,EC,50.0,0.85,,,,,
A708_574408ae,机械类,工学,A708,RI,50.0,0.85,,,,,
A708_a8d82132,化工与制药类,工学,A708,RI,50.0,0.85,,,,,
A708_a0f5ba9a,材料科学与工程,理学,A708,IR,50.0,0.85,,,,,
A708_21c69c59,轻化工程,工学,A708,RI,50.0,0.85,,,,,
A708_45ddb597,环境科学与工程类,理学,A708,IR,50.0,0.85,,,,,
A708_65072ce5,国际经济与贸易,经济学,A708,IE,50.0,0.85,,,,,
A708_b86fb7cd,计算机科学与技术,理学,A708,IR,50.0,0.85,,,,,
A708_859b5b98,市场营销,管理学,A708,EC,50.0,0.85,,,,,
A708_57cd7d9f,机械设计制造及其自动化,艺术学,A708,AE,50.0,0.85,,,,,
A708_067354df,教育技术学,教育学,A708,SI,50.0,0.85,,,,,
A708_4618d394,工业设计,艺术学,A708,AE,50.0,0.85,,,,,
D681_4a7b9a5d,电气工程及其自动化,工学,D681,RI,50.0,0.85,,,,,
D681_b86fb7cd,计算机科学与技术,理学,D681,IR,50.0,0.85,,,,,
D681_ca92bc72,税收学,经济学,D681,IE,50.0,0.85,,,,,
C510_d5f3f79b,医学影像技术,医学,C510,IS,50.0,0.85,,,,,
C510_57e70b03,口腔医学技术,医学,C510,IS,50.0,0.85,,,,,
C510_13789ce5,医学检验技术,医学,C510,IS,50.0,0.85,,,,,
C829_556478ba,金融服务与管理,经济学,C829,IE,50.0,0.85,,,,,
C829_b3f12b93,学前教育,教育学,C829,SI,50.0,0.85,,,,,
D566_58d0548f,摄影测量与遥感技术,艺术学,D566,AE,50.0,0.85,,,,,
D566_3194e349,城市轨道交通通信信号技术,工学,D566,RI,50.0,0.85,,,,,
D566_7aa3fc9b,城市轨道交通机电技术,工学,D566,RI,50.0,0.85,,,,,
D566_08ffaa27,工程造价,工学,D566,RI,50.0,0.85,,,,,
C980_57e70b03,口腔医学技术,医学,C980,IS,50.0,0.85,,,,,
B427_8165ade3,汉语言文学,文学,B427,AS,50.0,0.85,,,,,
B427_e1972334,数学与应用数学,理学,B427,IR,50.0,0.85,,,,,
A390_fe9c5c18,电子信息工程,工学,A390,RI,50.0,0.85,,,,,
A390_0a8ddfe5,软件工程,工学,A390,RI,50.0,0.85,,,,,
A390_57cd7d9f,机械设计制造及其自动化,艺术学,A390,AE,50.0,0.85,,,,,
A390_aa3f7342,英语,文学,A390,AS,50.0,0.85,,,,,
A390_e1972334,数学与应用数学,理学,A390,IR,50.0,0.85,,,,,
A390_a292cc6d,机械电子工程,工学,A390,RI,50.0,0.85,,,,,
A390_18a9443a,应用物理学,理学,A390,IR,50.0,0.85,,,,,
A390_c364e5e0,食品科学与工程,理学,A390,IR,50.0,0.85,,,,,
A390_6077407b,交通运输,工学,A390,RI,50.0,0.85,,,,,
A390_12f1580f,生物工程,工学,A390,RI,50.0,0.85,,,,,
A390_79b5dddc,船舶与海洋工程,工学,A390,RI,50.0,0.85,,,,,
A390_880b7493,轮机工程,工学,A390,RI,50.0,0.85,,,,,
A390_7675649d,港口航道与海岸工程,工学,A390,RI,50.0,0.85,,,,,
A390_94e38f8b,海洋渔业科学与技术,理学,A390,IR,50.0,0.85,,,,,
A390_c3f53a8c,水产养殖学,农学,A390,RI,50.0,0.85,,,,,
A390_ca8830c9,动物科学,农学,A390,RI,50.0,0.85,,,,,
A390_1e24f5d5,水生动物医学,医学,A390,IS,50.0,0.85,,,,,
A390_0de0ed8a,物流管理,管理学,A390,EC,50.0,0.85,,,,,
D471_2ddd2196,数字媒体技术,工学,D471,RI,50.0,0.85,,,,,
D471_b86fb7cd,计算机科学与技术,理学,D471,IR,50.0,0.85,,,,,
D471_fe9c5c18,电子信息工程,工学,D471,RI,50.0,0.85,,,,,
D471_f7b96555,机械工程,工学,D471,RI,50.0,0.85,,,,,
D471_33bfd1e5,数据科学与大数据技术,理学,D471,IR,50.0,0.85,,,,,
D471_f965fef8,智能制造工程,工学,D471,RI,50.0,0.85,,,,,
A435_b86fb7cd,计算机科学与技术,理学,A435,IR,50.0,0.85,,,,,
A435_33bfd1e5,数据科学与大数据技术,理学,A435,IR,50.0,0.85,,,,,
A435_4a7b9a5d,电气工程及其自动化,工学,A435,RI,50.0,0.85,,,,,
A435_fe9c5c18,电子信息工程,工学,A435,RI,50.0,0.85,,,,,
A435_906ce53e,智能科学与技术,理学,A435,IR,50.0,0.85,,,,,
A435_57cd7d9f,机械设计制造及其自动化,艺术学,A435,AE,50.0,0.85,,,,,
A435_2fdf5377,药学,医学,A435,IS,50.0,0.85,,,,,
A435_8ba0b7cc,烟草,工学,A435,RI,50.0,0.85,,,,,
A435_2e022e03,农业机械化及其自动化,农学,A435,RI,50.0,0.85,,,,,
A435_2124df0c,马业科学,理学,A435,IR,50.0,0.85,,,,,
A435_51d6e913,建筑学,工学,A435,RI,50.0,0.85,,,,,
A435_97898960,测控技术与仪器,工学,A435,RI,50.0,0.85,,,,,
A435_a60aca6a,食品科学与工程,理学,A435,IR,50.0,0.85,,,,,
A435_e65bb78f,动物医学,医学,A435,IS,50.0,0.85,,,,,
A435_1cdb5308,制药工程,工学,A435,RI,50.0,0.85,,,,,
A435_46a4a68a,社会工作,工学,A435,RI,50.0,0.85,,,,,
A435_2df4c635,农学,农学,A435,RI,50.0,0.85,,,,,
A435_21504f22,动物药学,医学,A435,IS,50.0,0.85,,,,,
A435_6cc68461,食品质量与安全,工学,A435,RI,50.0,0.85,,,,,
A435_c0318136,风景园林,农学,A435,RI,50.0,0.85,,,,,
A435_2404626d,智慧农业,农学,A435,RI,50.0,0.85,,,,,
A435_708e7951,海洋资源与环境,工学,A435,RI,50.0,0.85,,,,,
A435_997799f4,应用化学,理学,A435,IR,50.0,0.85,,,,,
A435_3ed4e766,生物科学,理学,A435,IR,50.0,0.85,,,,,
A435_a526fd45,水生动物医学,医学,A435,IS,50.0,0.85,,,,,
A435_f56f2de6,化学工程与工艺,理学,A435,IR,50.0,0.85,,,,,
A435_0a26861d,园林,农学,A435,RI,50.0,0.85,,,,,
A435_0e6b526a,粮食工程,工学,A435,RI,50.0,0.85,,,,,
A435_0942f81e,林学,农学,A435,RI,50.0,0.85,,,,,
A435_09dfb82b,水族科学与技术,理学,A435,IR,50.0,0.85,,,,,
A435_4a911f59,材料化学,理学,A435,IR,50.0,0.85,,,,,
A435_20bcdfb3,植物保护,农学,A435,RI,50.0,0.85,,,,,
A435_015d5b10,园艺,农学,A435,RI,50.0,0.85,,,,,
A435_1e4d85b1,动物科学,农学,A435,RI,50.0,0.85,,,,,
A435_a59152e3,农业智能装备工程,农学,A435,RI,50.0,0.85,,,,,
A435_10ccba25,环境工程,工学,A435,RI,50.0,0.85,,,,,
A435_c1f3c7bd,环境科学,理学,A435,IR,50.0,0.85,,,,,
A435_7f1cc3dd,茶学,农学,A435,RI,50.0,0.85,,,,,
A435_01ef5a3c,设施农业科学与工程,农学,A435,RI,50.0,0.85,,,,,
A435_28bfbfd0,水产养殖学,农学,A435,RI,50.0,0.85,,,,,
A435_b966668b,环境生态工程,工学,A435,RI,50.0,0.85,,,,,
A435_460ddbf7,建筑环境与能源应用工程,工学,A435,RI,50.0,0.85,,,,,
A435_877ebe97,功能材料,工学,A435,RI,50.0,0.85,,,,,
A435_177251ff,草业科学,农学,A435,RI,50.0,0.85,,,,,
A435_742803b5,农业资源与环境,农学,A435,RI,50.0,0.85,,,,,
A435_c0f32c31,草坪科学与工程,理学,A435,IR,50.0,0.85,,,,,
A435_8b78c939,土木工程,工学,A435,RI,50.0,0.85,,,,,
A435_6cbde580,土地科学与技术,理学,A435,IR,50.0,0.85,,,,,
D997_6cc68461,食品质量与安全,工学,D997,RI,50.0,0.85,,,,,
D997_a60aca6a,食品科学与工程,理学,D997,IR,50.0,0.85,,,,,
D997_0a26861d,园林,农学,D997,RI,50.0,0.85,,,,,
D997_e65bb78f,动物医学,医学,D997,IS,50.0,0.85,,,,,
D997_2404626d,智慧农业,农学,D997,RI,50.0,0.85,,,,,
D997_015d5b10,园艺,农学,D997,RI,50.0,0.85,,,,,
D997_33bfd1e5,数据科学与大数据技术,理学,D997,IR,50.0,0.85,,,,,
D997_b86fb7cd,计算机科学与技术,理学,D997,IR,50.0,0.85,,,,,
D997_906ce53e,智能科学与技术,理学,D997,IR,50.0,0.85,,,,,
D997_4a7b9a5d,电气工程及其自动化,工学,D997,RI,50.0,0.85,,,,,
D997_f28615dc,集成电路设计与集成系统,艺术学,D997,AE,50.0,0.85,,,,,
D997_57cd7d9f,机械设计制造及其自动化,艺术学,D997,AE,50.0,0.85,,,,,
D997_d77aba1a,虚拟现实技术,工学,D997,RI,50.0,0.85,,,,,
D997_8b78c939,土木工程,工学,D997,RI,50.0,0.85,,,,,
D997_f965fef8,智能制造工程,工学,D997,RI,50.0,0.85,,,,,
D997_0406904e,大数据管理与应用,管理学,D997,EC,50.0,0.85,,,,,
D378_b86fb7cd,计算机科学与技术,理学,D378,IR,50.0,0.85,,,,,
D378_82966577,城乡规划,工学,D378,RI,50.0,0.85,,,,,
D378_0a8ddfe5,软件工程,工学,D378,RI,50.0,0.85,,,,,
D378_2d144085,建筑学,工学,D378,RI,50.0,0.85,,,,,
D378_33bfd1e5,数据科学与大数据技术,理学,D378,IR,50.0,0.85,,,,,
D378_b41f7916,网络工程,工学,D378,RI,50.0,0.85,,,,,
D378_4a7b9a5d,电气工程及其自动化,工学,D378,RI,50.0,0.85,,,,,
D378_e14504ad,物联网工程,工学,D378,RI,50.0,0.85,,,,,
D378_f82d5466,机器人工程,工学,D378,RI,50.0,0.85,,,,,
D378_57cd7d9f,机械设计制造及其自动化,艺术学,D378,AE,50.0,0.85,,,,,
D378_cc21c834,智能建造,工学,D378,RI,50.0,0.85,,,,,
D378_8b78c939,土木工程,工学,D378,RI,50.0,0.85,,,,,
B065_b86fb7cd,计算机科学与技术,理学,B065,IR,50.0,0.85,,,,,
B065_0a8ddfe5,软件工程,工学,B065,RI,50.0,0.85,,,,,
B065_d5a32788,信息安全,工学,B065,RI,50.0,0.85,,,,,
B065_d2560f68,医学检验技术,医学,B065,IS,50.0,0.85,,,,,
B065_4a7b9a5d,电气工程及其自动化,工学,B065,RI,50.0,0.85,,,,,
B065_fe9c5c18,电子信息工程,工学,B065,RI,50.0,0.85,,,,,
B065_906ce53e,智能科学与技术,理学,B065,IR,50.0,0.85,,,,,
B065_2da8818a,自动化,工学,B065,RI,50.0,0.85,,,,,
B065_2d585d9c,通信工程,工学,B065,RI,50.0,0.85,,,,,
B065_e1972334,数学与应用数学,理学,B065,IR,50.0,0.85,,,,,
B065_9a469128,光电信息科学与工程,理学,B065,IR,50.0,0.85,,,,,
B065_aac66008,预防医学,医学,B065,IS,50.0,0.85,,,,,
B065_34c3f77f,微电子科学与工程,理学,B065,IR,50.0,0.85,,,,,
B065_db6df541,药学,医学,B065,IS,50.0,0.85,,,,,
B065_9979aa4e,新能源科学与工程,理学,B065,IR,50.0,0.85,,,,,
B065_f82d5466,机器人工程,工学,B065,RI,50.0,0.85,,,,,
B065_f053b9a1,能源与动力工程,工学,B065,RI,50.0,0.85,,,,,
B065_f7b96555,机械工程,工学,B065,RI,50.0,0.85,,,,,
B065_18a9443a,应用物理学,理学,B065,IR,50.0,0.85,,,,,
B065_f965fef8,智能制造工程,工学,B065,RI,50.0,0.85,,,,,
B065_62b39d3b,标准化工程,工学,B065,RI,50.0,0.85,,,,,
B065_ac721018,生物技术,工学,B065,RI,50.0,0.85,,,,,
B065_a60aca6a,食品科学与工程,理学,B065,IR,50.0,0.85,,,,,
B065_5ae25e74,应用统计学,理学,B065,IR,50.0,0.85,,,,,
B065_97898960,测控技术与仪器,工学,B065,RI,50.0,0.85,,,,,
B065_d4f807bb,国际政治,法学,B065,SE,50.0,0.85,,,,,
B065_4618d394,工业设计,艺术学,B065,AE,50.0,0.85,,,,,
B065_07fa8417,材料类,工学,B065,RI,50.0,0.85,,,,,
B065_ed14457e,应用化学,理学,B065,IR,50.0,0.85,,,,,
B065_5bc9090a,化学工程与工艺,理学,B065,IR,50.0,0.85,,,,,
B065_00a003f0,护理学,医学,B065,IS,50.0,0.85,,,,,
B065_0de0ed8a,物流管理,管理学,B065,EC,50.0,0.85,,,,,
B065_21c69c59,轻化工程,工学,B065,RI,50.0,0.85,,,,,
B065_7982b468,化学,理学,B065,IR,50.0,0.85,,,,,
B065_6c7d367d,纺织工程,工学,B065,RI,50.0,0.85,,,,,
B065_6f619486,物理学,理学,B065,IR,50.0,0.85,,,,,
B065_fa24b4c5,服装设计与工程,艺术学,B065,AE,50.0,0.85,,,,,
D995_c0eadcf1,金融工程,经济学,D995,IE,50.0,0.85,,,,,
D995_6cc68461,食品质量与安全,工学,D995,RI,50.0,0.85,,,,,
D995_b86fb7cd,计算机科学与技术,理学,D995,IR,50.0,0.85,,,,,
D995_a60aca6a,食品科学与工程,理学,D995,IR,50.0,0.85,,,,,
D995_2ddd2196,数字媒体技术,工学,D995,RI,50.0,0.85,,,,,
D995_098ea3b0,能源与动力工程,工学,D995,RI,50.0,0.85,,,,,
D995_f9321e57,化学工程与工业生物工程,理学,D995,IR,50.0,0.85,,,,,
D995_3e528feb,食品营养与检验教育,医学,D995,IS,50.0,0.85,,,,,
D995_2d144085,建筑学,工学,D995,RI,50.0,0.85,,,,,
D995_0a8ddfe5,软件工程,工学,D995,RI,50.0,0.85,,,,,
D995_fe9c5c18,电子信息工程,工学,D995,RI,50.0,0.85,,,,,
D995_d5a32788,信息安全,工学,D995,RI,50.0,0.85,,,,,
D995_4a7b9a5d,电气工程及其自动化,工学,D995,RI,50.0,0.85,,,,,
D995_2da8818a,自动化,工学,D995,RI,50.0,0.85,,,,,
D995_57cd7d9f,机械设计制造及其自动化,艺术学,D995,AE,50.0,0.85,,,,,
D995_33bfd1e5,数据科学与大数据技术,理学,D995,IR,50.0,0.85,,,,,
D995_b41f7916,网络工程,工学,D995,RI,50.0,0.85,,,,,
D995_e14504ad,物联网工程,工学,D995,RI,50.0,0.85,,,,,
D995_2d585d9c,通信工程,工学,D995,RI,50.0,0.85,,,,,
D995_b9e112d7,人工智能,工学,D995,RI,50.0,0.85,,,,,
D995_4618d394,工业设计,艺术学,D995,AE,50.0,0.85,,,,,
D995_8b78c939,土木工程,工学,D995,RI,50.0,0.85,,,,,
D015_00a003f0,护理学,医学,D015,IS,50.0,0.85,,,,,
D015_a7681d0c,康复治疗学,医学,D015,IS,50.0,0.85,,,,,
D015_bea0d512,种子科学与工程,农学,D015,RI,50.0,0.85,,,,,
D015_2404626d,智慧农业,农学,D015,RI,50.0,0.85,,,,,
D015_2c15d744,物流工程,管理学,D015,EC,50.0,0.85,,,,,
D015_067354df,教育技术学,教育学,D015,SI,50.0,0.85,,,,,
D015_bdf30bf8,印刷工程,工学,D015,RI,50.0,0.85,,,,,
D015_c0eadcf1,金融工程,经济学,D015,IE,50.0,0.85,,,,,
D015_4a7b9a5d,电气工程及其自动化,工学,D015,RI,50.0,0.85,,,,,
D015_0a8ddfe5,软件工程,工学,D015,RI,50.0,0.85,,,,,
D015_b9e112d7,人工智能,工学,D015,RI,50.0,0.85,,,,,
D015_b41f7916,网络工程,工学,D015,RI,50.0,0.85,,,,,
D015_f965fef8,智能制造工程,工学,D015,RI,50.0,0.85,,,,,
D015_f82d5466,机器人工程,工学,D015,RI,50.0,0.85,,,,,
D015_c31edee8,房地产开发与管理,管理学,D015,EC,50.0,0.85,,,,,
D015_8b78c939,土木工程,工学,D015,RI,50.0,0.85,,,,,
D321_56965743,医学美容技术,医学,D321,IS,50.0,0.85,,,,,
D321_b7828461,物联网应用技术,工学,D321,RI,50.0,0.85,,,,,
D321_d29514f6,影视编导,艺术学,D321,AE,50.0,0.85,,,,,
A868_821f3b7e,口腔医学,医学,A868,IS,50.0,0.85,,,,,
A868_f828d7d2,医学检验技术,医学,A868,IS,50.0,0.85,,,,,
A868_18d403f3,医学影像技术,医学,A868,IS,50.0,0.85,,,,,
A868_00a003f0,护理学,医学,A868,IS,50.0,0.85,,,,,
A868_a7681d0c,康复治疗学,医学,A868,IS,50.0,0.85,,,,,
A868_b86fb7cd,计算机科学与技术,理学,A868,IR,50.0,0.85,,,,,
A868_17add3f2,机电一体化技术,工学,A868,RI,50.0,0.85,,,,,
A868_9fd779fd,大数据与会计,管理学,A868,EC,50.0,0.85,,,,,
A868_ed875a16,计算机应用技术,工学,A868,RI,50.0,0.85,,,,,
A868_c915fa39,大数据技术,工学,A868,RI,50.0,0.85,,,,,
A868_8fd82b2e,工业机器人技术,工学,A868,RI,50.0,0.85,,,,,
A868_4b4a988a,智能制造装备技术,工学,A868,RI,50.0,0.85,,,,,
A868_00014493,预防医学,医学,A868,IS,50.0,0.85,,,,,
A868_57cd7d9f,机械设计制造及其自动化,艺术学,A868,AE,50.0,0.85,,,,,
A868_28fa8a95,经济学,经济学,A868,IE,50.0,0.85,,,,,
A868_33bfd1e5,数据科学与大数据技术,理学,A868,IR,50.0,0.85,,,,,
A868_2d144085,建筑学,工学,A868,RI,50.0,0.85,,,,,
